timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-20 16:33:44.762,-320.0,-360.0,708.0,206.0,117.0,-14.0,140,98,79,104,74,521,484,470
2025-02-20 16:33:44.784,-445.0,-337.0,798.0,195.0,97.0,-4.0,139,91,74,104,74,484,461,472
2025-02-20 16:33:44.798,-364.0,-274.0,691.0,213.0,77.0,-9.0,143,85,71,104,73,439,457,482
2025-02-20 16:33:44.821,-318.0,-124.0,676.0,216.0,48.0,-34.0,144,81,69,104,71,439,458,470
2025-02-20 16:33:44.839,-321.0,-67.0,683.0,201.0,6.0,-69.0,143,77,66,104,70,433,421,453
2025-02-20 16:33:44.858,-140.0,-244.0,706.0,192.0,-26.0,-78.0,144,77,63,102,70,397,432,445
2025-02-20 16:33:44.878,9.0,-534.0,770.0,210.0,-36.0,-71.0,144,72,61,99,69,410,464,452
2025-02-20 16:33:44.896,318.0,-865.0,1204.0,185.0,-20.0,2.0,146,66,56,91,67,463,488,458
2025-02-20 16:33:44.913,743.0,-1470.0,1428.0,121.0,23.0,128.0,146,64,53,87,65,471,491,460
2025-02-20 16:33:44.936,1182.0,-2193.0,1494.0,67.0,62.0,368.0,147,61,52,83,61,457,473,462
2025-02-20 16:33:44.949,1558.0,-1572.0,1571.0,-40.0,82.0,563.0,148,60,53,79,59,434,460,467
2025-02-20 16:33:44.973,1189.0,-213.0,1535.0,-209.0,67.0,617.0,148,62,52,76,59,374,465,460
2025-02-20 16:33:44.992,570.0,649.0,1511.0,-217.0,77.0,523.0,149,62,53,75,60,383,452,456
2025-02-20 16:33:45.011,-19.0,1894.0,1049.0,-153.0,116.0,281.0,151,62,53,75,59,389,443,447
2025-02-20 16:33:45.030,-314.0,1985.0,836.0,-99.0,121.0,174.0,150,64,53,76,59,431,444,446
2025-02-20 16:33:45.047,-763.0,2621.0,852.0,-42.0,63.0,66.0,151,63,53,75,59,466,455,444
2025-02-20 16:33:45.067,-640.0,2513.0,1016.0,-18.0,53.0,-83.0,148,64,55,75,60,480,467,456
2025-02-20 16:33:45.087,-224.0,1510.0,1003.0,2.0,71.0,-154.0,149,65,55,76,59,500,472,485
2025-02-20 16:33:45.103,-197.0,669.0,849.0,5.0,63.0,-187.0,150,65,53,77,60,518,470,509
2025-02-20 16:33:45.125,-171.0,148.0,741.0,-14.0,25.0,-200.0,151,65,56,77,61,514,459,505
2025-02-20 16:33:45.144,-104.0,-301.0,772.0,-25.0,-9.0,-188.0,151,66,55,76,61,526,440,510
2025-02-20 16:33:45.161,-93.0,-431.0,819.0,-3.0,8.0,-182.0,150,66,56,77,60,526,444,498
2025-02-20 16:33:45.181,-142.0,-611.0,771.0,64.0,20.0,-158.0,151,65,57,74,61,523,464,478
2025-02-20 16:33:45.202,-284.0,-519.0,748.0,83.0,14.0,-124.0,151,66,55,77,62,499,488,470
2025-02-20 16:33:45.219,-400.0,-356.0,734.0,100.0,-11.0,-119.0,152,66,57,77,62,457,472,474
2025-02-20 16:33:45.239,-363.0,-228.0,774.0,100.0,-34.0,-138.0,147,65,56,77,62,443,457,478
